WorkerID 	 TimeReceived 	  ParticipantIP 	 Controller 	 Item 	 Element 	 Type 	 Group 	 WordNumber 	 Word 	 ReadingTime 	 Newline 	 Sentence 
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	1	He	920	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	2	refused	952	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	3	to	783	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	4	dismiss	1040	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	5	the principal	633	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	6	for	976	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	23	0	block6-LL-List3	NULL	7	such misbehavior.	1912	False	He refused to dismiss the principal for such misbehavior.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	1	Someone	809	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	2	purchased	848	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	3	a poetry	919	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	4	book	745	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	5	for	743	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	6	a	697	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	25	0	block6-fillerQ-List3	NULL	7	class.	783	False	Someone purchased a poetry book for a class.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	25	1	block6-fillerQ-List3	NULL	This person was likely a civil engineering student.	False	1	6246
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	1	Someone	783	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	2	is	752	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	3	printing	769	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	4	many	823	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	5	copies	857	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	6	of	487	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	40	0	block11-fillerQ-List3	NULL	7	the memo.	552	False	Someone is printing many copies of the memo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	40	1	block11-fillerQ-List3	NULL	This person likely knows how to operate a xerox machine.	True	1	3469
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	1	She	1008	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	2	strived	760	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	3	to	599	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	4	rescue	744	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	5	the child	680	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	6	while	794	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	38	0	block11-HH-List3	NULL	7	driving.	1031	False	She strived to rescue the child while driving.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	1	She	785	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	2	read	793	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	3	the book	790	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	4	to	664	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	5	her grandmother	872	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	6	in	648	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	39	0	block11-filler-List3	NULL	7	the hospital.	698	False	She read the book to her grandmother in the hospital.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	1	We	808	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	2	went on	825	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	3	strike	976	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	4	after	760	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	5	trying	751	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	6	to	691	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	33	0	block9-filler-List3	NULL	7	negotiate.	1270	False	We went on strike after trying to negotiate.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	1	Someone	743	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	2	hit	617	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	3	a car	831	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	4	with	848	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	5	her	609	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	6	scooter	575	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	34	0	block9-fillerQ-List3	NULL	7	yesterday.	576	False	Someone hit a car with her scooter yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	34	1	block9-fillerQ-List3	NULL	Someone probably lost control of her vehicle.	True	1	5397
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	1	They	705	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	2	failed	711	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	3	to	521	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	4	tow	552	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	5	the man	439	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	6	during	496	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	32	0	block9-LH-List3	NULL	7	the storm.	488	False	They failed to tow the man during the storm.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	1	Elizabeth	1072	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	2	hated	616	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	3	her	616	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	4	geology	1027	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	5	professor	782	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	6	in	631	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	10	0	block1-fillerQ-List3	NULL	7	college.	825	False	Elizabeth hated her geology professor in college.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	10	1	block1-fillerQ-List3	NULL	Elizabeth has fond memories of her college geology instructor.	False	1	3781
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	1	They	857	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	2	are	671	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	3	supposed	728	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	4	to	649	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	5	cancel	592	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	6	the appointment	808	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	9	0	block1-filler-List3	NULL	7	this weekend.	791	False	They are supposed to cancel the appointment this weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	1	They	648	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	2	tried	617	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	3	to	616	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	4	choose	671	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	5	the customer	833	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	6	before	1775	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	8	0	block1-LH-List3	NULL	7	this summer.	873	False	They tried to choose the customer before this summer.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	1	Someone	751	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	2	is expected	632	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	3	to	520	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	4	resign	520	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	5	from	1000	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	6	the position	856	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	18	0	block4-filler-List3	NULL	7	next year.	440	False	Someone is expected to resign from the position next year.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	1	Courtney	864	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	2	showed	761	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	3	that	495	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	4	her	520	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	5	employer	538	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	6	was	502	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	19	0	block4-fillerQ-List3	NULL	7	negligent.	538	False	Courtney showed that her employer was negligent.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	19	1	block4-fillerQ-List3	NULL	The company that Courtney works for could be sued.	True	1	4461
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	1	They	519	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	2	asked	505	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	3	to	631	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	4	torture	537	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	5	the slave	567	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	6	during	649	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	17	0	block4-HL-List3	NULL	7	the weekend.	551	False	They asked to torture the slave during the weekend.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	1	She	983	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	2	wanted	513	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	3	to	472	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	4	accuse	463	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	5	the criminal	464	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	6	of	464	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	14	0	block3-HH-List3	NULL	7	vandalism.	538	False	She wanted to accuse the criminal of vandalism.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	1	They	808	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	2	should	679	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	3	invite	689	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	4	numerous	688	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	5	researchers	639	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	6	from	592	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	15	0	block3-filler-List3	NULL	7	Tokyo.	1065	False	They should invite numerous researchers from Tokyo.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	1	He	568	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	2	luckily	529	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	3	got	553	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	4	a job	463	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	5	at	424	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	6	an elementary	1385	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	16	0	block3-fillerQ-List3	NULL	7	school.	478	False	He luckily got a job at an elementary school.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	16	1	block3-fillerQ-List3	NULL	Is it not likely that there will be children at his new workplace.	False	1	7070
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	1	She	543	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	2	agreed	545	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	3	to	488	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	4	arrest	487	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	5	the crook	472	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	6	after	473	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	29	0	block8-HL-List3	NULL	7	three weeks.	688	False	She agreed to arrest the crook after three weeks.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	1	Mia	921	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	2	received	657	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	3	about	599	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	4	a thousand	575	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	5	text	521	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	6	messages	895	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	31	0	block8-fillerQ-List3	NULL	7	per day.	609	False	Mia received about a thousand text messages per day.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	Question	31	1	block8-fillerQ-List3	NULL	Nobody in the world knows Mia's phone number.	False	1	3380
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	1	Someone	590	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	2	indicted	2162	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	3	them	519	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	4	for	655	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	5	multiple	538	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	6	offenses	470	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	30	0	block8-filler-List3	NULL	7	yesterday.	448	False	Someone indicted them for multiple offenses yesterday.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	28	0	block7-fillerQ-List3	NULL	1	Her	914	False	Her teenage sister developed an app for banking.
A2UGM73EHLK6XI	1527860645	ebcc92171a1fb7a40f65bea96a69877e	DashedSentence	28	0	block7-fillerQ-List3	NULL	2	teenage	598	False	Her teenage sister developed an app for banking.
